被房产销售骗了这么多年！买期房要注意这些	 房产	 其他	 房产销售&&这么多年	 32	 1	 0.031
未来几年，台山规划改善40所学校办学条件！	 教育	 小学	 几年&&台山&&规划&&学校&&办学	 7	 1	 0.143
鬼谷子智慧：俗话说人心隔肚皮，鬼谷子钓语术教你如何听到真心话	 职场	 职场技巧	 鬼谷子&&智慧&&肚皮&&真心话	 111	 5	 0.045
24分大胜后，中国男篮12人大名单只剩下1悬念，丁彦雨航或已出局	 体育	 CBA	 大胜&&中国男篮&&人大&&名单&&悬念&&丁彦雨航&&出局	 197	 13	 0.066
这样一来就非常显瘦，满足你各种街拍，显得大方而又甜美	 时尚	 穿衣搭配	 满足&&街拍&&甜美	 2	 0	 0.000
任达华被捅后明星真的怕了，成龙女保镖都上了，他穿防弹衣？	 娱乐	 综艺	 任达华&&成龙&&防弹衣	 5753	 701	 0.122
产业脱贫的凤翔路径	 农业	 其他	 脱贫&&凤翔	 2	 0	 0.000
菜农酒后遇车祸身亡 同桌吃饭者均成被告┃法治	 社会	 法律法制	 菜农&&车祸&&身亡&&同桌&&法治	 12	 0	 0.000
从7月15日起，鳌江动车站正式更名为平阳站	 民生	 普通民生	 鳌江&&平阳	 3	 0	 0.000
招募令｜兴安盟青年企业家协会招募会员啦	 科技	 其他	 兴安盟&&企业家	 5	 0	 0.000
联发科来了！性能爆炸的手机游戏芯片即将上市	 科技	 手机	 联发科&&爆炸&&手机游戏&&芯片&&上市	 194	 29	 0.149
2019年监理工程师证书费用如何？	 体育	 CBA	 监理工程师	 730	 90	 0.123
“隐形冠军”多 技术超硬核	 科技	 其他	 隐形冠军&&技术&&硬核	 1	 0	 0.000
初学者快速精通古琴，只需三步	 文化	 文化音乐	 初学者&&古琴	 11	 0	 0.000
街拍：月貌花容的美女，一件粉色上衣配白色短裙，时尚靓丽女人味	 时尚	 穿衣搭配	 街拍&&美女&&粉色&&上衣&&白色&&短裙&&时尚&&女人味	 9	 1	 0.111
关键词：乐观、开朗、爱旅行（0722 欢乐正前方 男嘉宾）	 娱乐	 综艺	 关键&&开朗	 42	 0	 0.000
2010-2018年六安市常住人口数量及户籍人口数量统计	 农业	 其他	 六安市&&人口数量&&户籍	 115	 6	 0.052
心理测试乐呵呵	 健康	 心理健康	 心理测试	 7	 0	 0.000
奈曼新闻早发布2019年7月9日 星期二	 农业	 其他	 奈曼	 9	 0	 0.000
满头金色亮片为发饰的古装女子，白冰有朝气，向海岚气质古典	 娱乐	 明星	 白冰&&向海岚	 71	 6	 0.085
JP Morgan维持复兴控股评级为中性	 旅行	 其他	 评级	 5	 0	 0.000
幽默笑话:被老妈逼着相亲，无奈去见男方:十年了，终于找到你…	 搞笑	 搞笑	 笑话&&相亲	 1	 0	 0.000
大宗商品战争：这个世界的真实冲突	 财经	 期货	 大宗商品&&战争&&真实	 12	 2	 0.167
乐清一居民因乱扔垃圾被拘留3日	 民生	 环保	 乐清	 1	 0	 0.000
深圳房产均价不再公布？赣州又将如何？两盘直开，预计房价…	 房产	 楼市	 深圳&&赣州&&房价	 86	 5	 0.058
不要轻易把父母接到身边，那不是孝顺	 心灵鸡汤	 其他	 身边	 67	 3	 0.045
去年没抢到龙湖天璞？江桥保利云上即将推约83-126平装修新盘，来不来？	 房产	 房地产行业	 龙湖天璞&&保利云上	 5	 0	 0.000
溜娃去哪儿「东湖区」雨过天晴，是时候带着孩子们出来溜溜啦~	 心灵鸡汤	 其他	 东湖区	 71	 0	 0.000
嘉明开发区：倾力为贫困户办实事	 农业	 农村	 贫困户	 8	 0	 0.000
创建文明城 青年奋当先——共青团定远县委创建省级文明县城倡议书	 民生	 环保	 文明&&共青团&&定远&&倡议书	 13	 0	 0.000
对一个人太好，你就输了	 情感	 心灵鸡汤	 	 164	 2	 0.012
当年汤普森单节砍下37分的那场比赛，你知道他全场拿了多少分吗	 体育	 CBA	 汤普森	 1	 0	 0.000
深晚报道|这 47 项证明材料今起正式取消	 房产	 楼市	 	 16	 0	 0.000
爆笑校园：呆头一个意外，么么多了件衣裳；呆头的试卷有“便便”	 动漫	 其他	 爆笑校园&&呆头&&意外&&便便	 1	 1	 1.000
2000万粉丝张大仙无法工作，给粉丝抽华为P30，照片亮了！	 娱乐	 明星	 粉丝&&张大仙&&华为p30&&照片	 208	 12	 0.058
杜若溪产后复出狂瘦60斤，勇敢追梦的女演员，真的不容易	 健康	 减肥	 杜若溪&&产后&&复出&&勇敢追梦	 2	 0	 0.000
《变形计》当身家过亿的城市少年遇上高颜值女友，撞脸anglebaby	 娱乐	 综艺	 变形计&&少年&&上高&&撞脸	 2675	 423	 0.158
彭泽县文广新旅局抗洪抢险在一线	 时政	 其他	 彭泽县&&抗洪抢险	 80	 2	 0.025
以色列情报特工有多牛？“开罗之眼”可以透视导弹基地	 历史	 世界历史	 以色列&&特工&&开罗&&导弹基地	 61	 5	 0.082
张予曦7天暴瘦11斤，谈到减肥方式仅说5字，网友：学到了	 健康	 女性健康	 张予曦&&暴瘦	 3	 0	 0.000
杨颖被黄晓明宠成公主，30岁还似少女，穿红色轻纱裙满屏初恋味	 时尚	 穿衣搭配	 杨颖&&黄晓明&&公主&&少女&&红色&&纱裙&&初恋	 11	 1	 0.091
兵团第一期新任职师团领导提升“兵”的能力培训班开班	 时政	 其他	 兵团&&任职&&师团&&培训班	 69	 1	 0.014
7月哈尔滨鸡蛋价格重返四元区	 民生	 食品	 哈尔滨&&鸡蛋&&重返	 4	 0	 0.000
米饭这么做，十分钟就出锅，一个人能吃完一大碗！	 美食	 食谱	 米饭	 4	 0	 0.000
街舞2：亮亮回娘家，千玺立马原形毕露	 娱乐	 综艺	 街舞&&回娘家	 5	 0	 0.000
暑假出发去旅行，济南旅游去哪？三王峪景区	 旅行	 其他	 三王峪景区	 1	 0	 0.000
7月第三周|绍兴新房周成交量TOP10！悦隽府（新城悦隽公馆）NO.1	 房产	 房地产行业	 绍兴&&新城悦隽&&公馆	 2	 0	 0.000
女粉都嚷着当李现“老婆”，可看到李妈妈颜值后，直呼不敢嫁？	 娱乐	 明星	 李现	 1	 0	 0.000
陕西仅有的四个县级市，其中一个已成为副地级市！	 财经	 宏观经济	 陕西	 1	 0	 0.000
不给俺点球还判俺犯规？河南建业球迷反手给你点个赞！是真赞	 体育	 国际足球	 点球&&犯规&&河南建业	 104	 5	 0.048
全职猎人：继承战的猎人和之前的猎人完全是两个漫画？	 动漫	 其他	 全职猎人&&猎人&&漫画	 142	 7	 0.049
《静逾》长得像景甜的小姐姐	 时尚	 穿衣搭配	 景甜	 16	 0	 0.000
吕梁：二青会火炬传递期间公交运行计划	 民生	 环保	 吕梁&&二青会&&公交	 14	 1	 0.071
马鞍山交警开始集中整治这种违法行为！	 旅行	 其他	 马鞍山&&交警	 6	 0	 0.000
高速开车遇前车急刹车，是撞上去还是绕道？交警：再强调最后一遍	 汽车	 用车	 急刹车&&交警	 8	 0	 0.000
乡村纪事：二罐大爷走时，庄上的人全部到丧葬现场为他送行	 心灵鸡汤	 其他	 乡村&&丧葬&&送行	 270	 14	 0.052
TVB最惨花旦，因未婚生子导致事业停滞，一手好牌打的稀烂？	 娱乐	 明星	 tvb&&花旦	 1	 0	 0.000
杉杉科技锂离子电池负极材料项目主体结构完工	 家居	 装修	 科技&&锂离子电池&&主体	 5	 0	 0.000
韩商言给佟年分手费了！2000块！有史以来电视剧最穷男主！	 娱乐	 电视	 韩商言&&佟年&&分手费&&电视剧&&男主	 2	 0	 0.000
万山首个野外拓展基地亮相	 农业	 其他	 万山	 14	 0	 0.000
湖南未来最可期的3个城市，一个是株洲，一个直追南京和成都	 旅行	 国内	 湖南&&株洲&&南京&&成都	 103	 6	 0.058
日产再添SUV！配全景影像+胎压监测，比昂科威气派，仅16万	 汽车	 新车评测	 日产&&suv&&全景影像&&昂科威	 1574	 259	 0.165
汉兰达这次真遇对手，福特旗舰SUV即将国产，或与途昂同价	 汽车	 新车评测	 汉兰达&&福特&&suv&&途昂	 1	 1	 1.000
【网友说事儿】公厕挡视线+行人闯红灯 石家庄这个路口常现“鬼探头”式险情	 社会	 其他	 公厕&&闯红灯&&石家庄&&路口&&鬼探头&&险情	 1	 0	 0.000
永州市区发生多车相撞事故！(内附视频)	 科学	 自然地理	 永州市&&事故	 1	 0	 0.000
这就是大西北戈壁滩的味道	 旅行	 其他	 大西北&&戈壁滩	 25	 1	 0.040
火星财经公布2019上半年平台运营数据：月度访问量上涨8倍，列中文区块链门户网站首位	 旅行	 其他	 火星财经&&平台运营&&访问量&&区块链&&门户网站	 2	 0	 0.000
这份倡议书与每个人息息相关！	 民生	 社保	 倡议书	 1	 0	 0.000
成立业委会不须政府部门审批	 房产	 商业地产	 业委会&&审批	 10	 1	 0.100
郭艾伦18分4板6助！中国男篮不敌克罗地亚，小将再扮奇兵	 体育	 CBA	 郭艾伦&&中国男篮&&克罗地亚&&奇兵	 2250	 159	 0.071
日产车倍受好评，国产车与其的差距在何处？	 汽车	 汽车行业	 日产车&&国产车	 182	 4	 0.022
9.38万起，个头比CR-V还大，这台SUV得看看！	 汽车	 新车评测	 cr&&suv	 58	 5	 0.086
阿里钉钉叶学展：数字化工作方式正在改变教育行业|CCF-GAIR 2019	 科技	 人工智能	 阿里钉钉&&教育&&ccf	 16	 0	 0.000
最“盛产”高考状元的高中排名，衡水中学第三，镇海中学第五	 教育	 高中	 高考状元&&镇海中学	 2	 0	 0.000
继承姐姐千亿帝国，却打烂这一手好牌，任命亲戚做高管逼员工辞职	 社会	 家庭情感	 姐姐&&千亿&&帝国&&任命&&辞职	 3	 0	 0.000
最新出炉，盘点一下中国十大最有钱城市，你的城市上榜了吗？	 旅行	 国内	 中国&&钱	 649	 56	 0.086
结售汇逆差193亿美元两年高 外管局：汇率波动引发低买高卖 没有走资	 财经	 外汇	 结售汇逆差&&外管局&&汇率&&波动	 7	 0	 0.000
奚梦瑶嫁入豪门后，被黑粉扒出“短发照”，烟熏妆撞脸李宇春？	 时尚	 发型	 奚梦瑶&&嫁入豪门&&黑粉&&短发&&烟熏妆&&撞脸&&李宇春	 9	 0	 0.000
小区居民入住两年出行困难，这条路何时才能完工？	 民生	 环保	 	 2	 0	 0.000
怎么边工作边考上注册城市规划师？	 教育	 其他	 城市规划师	 33	 0	 0.000
创城进行时|石河子的这些东西全被拆除！	 民生	 环保	 创城&&石河子	 9	 0	 0.000
通知！明天开始新余车管所将暂停办理业务	 财经	 企业动向	 新余&&车管所	 128	 9	 0.070
最亲民的5款紧凑级合资SUV，裸车不到15万，还是国六标准	 汽车	 新车评测	 紧凑级&&合资suv&&裸车&&国六标准	 5	 1	 0.200
北京拟规定：单位可将科技成果知识产权给予完成人	 职场	 创业	 北京&&科技&&知识产权	 2	 0	 0.000
13岁时在家喂猪，被张艺谋导演看中，一夜成名，如今完美逆袭导演	 娱乐	 电影	 张艺谋&&导演&&完美&&逆袭	 8	 1	 0.125
萌妹们迎来唱跳考核，选手质疑考核目的，火箭少女前来指导！	 娱乐	 综艺	 萌妹&&考核&&火箭少女	 1	 0	 0.000
温情不再，了断情义的4星座，7月将忘却前缘，开始新生活	 星座	 星座	 星座&&前缘	 25	 9	 0.360
有种胯叫做张天爱的“南瓜胯”，看起来宽，却是男人喜欢的类型	 娱乐	 其他	 张天爱&&南瓜	 1	 1	 1.000
独家揭秘“老掉牙”港片《扫毒2》人气口碑票房大卖的三大原因！	 娱乐	 电影	 港片&&扫毒2	 2	 0	 0.000
2019江苏事业编制考试哪一类岗位待遇更好	 教育	 职业教育	 江苏&&事业编制&&考试	 29	 2	 0.069
干货丨做视频的你真的会输出视频吗？	 摄影	 其他	 干货&&输出	 4	 0	 0.000
生肖猪：属相猪，大暑(7/24~8/7)运势	 星座	 生肖	 生肖猪&&属相猪&&大暑&&运势	 2	 0	 0.000
废柴逆袭文：废柴又如何？黑古戒在手，一朝魂武炼成，天下皆动荡	 情感	 婚姻	 逆袭&&天下	 7	 1	 0.143
苹果正式停止在印度销售iPhone 6/6Plus等机型	 数码	 手机	 苹果&&印度&&iphone6	 1	 0	 0.000
慈利男子一周多次犯案，被抓…	 社会	 法律法制	 慈利	 6	 0	 0.000
有一种女包叫：“功能包”，50岁妈妈们的最爱，比钱包能装	 时尚	 穿衣搭配	 女包&&最爱&&钱包	 8	 0	 0.000
再降2500万！天一国际再次上架拍卖	 汽车	 其他	 天一&&拍卖	 7	 0	 0.000
暖心！暴雨来了，不怕，洪雅救援来了！为他们点赞！	 其他	 其他	 暖&&暴雨&&洪雅&&救援	 24	 0	 0.000
刚刚，战争警告来了，黄金上涨又将添一重要动力？	 财经	 其他	 战争&&黄金	 3	 0	 0.000
神操作！小伙没钱不想活了 警察微信转账感动对方 随后被拉黑	 社会	 法律法制	 钱&&警察&&微信	 2	 0	 0.000
她19岁逃婚，无儿女无丈夫活到101岁，晚年后悔：不逃或许会幸福	 娱乐	 其他	 逃婚	 1	 0	 0.000
女性多吃4种食物，排毒养颜，延缓衰老，增强体质，让你恢复青春	 健康	 女性健康	 排毒&&体质&&青春	 238	 11	 0.046
「创新创业」阿里巴巴创新中心（贵安新区）挂牌成为贵安新区众创空间，新区区级众创空间达24家	 职场	 创业	 创新创业&&阿里巴巴&&贵安新区&&众创空间&&新区	 30	 1	 0.033
等待是没有回首的张望：别傻，别再主动了，他就是不喜欢你而已！	 情感	 恋爱	 等待&&回首&&张望&&喜欢你	 7	 0	 0.000
打脸唱衰者，斗鱼Q1收入15亿盈利3千万，凭实力赴美上市	 科技	 互联网	 打脸&&唱衰&&斗鱼&&q1&&盈利&&赴美上市	 2	 0	 0.000
友谊县城镇道路改造工作有序推进	 民生	 环保	 友谊县&&城镇	 4	 0	 0.000
高中女生应该明白这些道理，掌握这些技能	 教育&&情感	 恋爱	 高中女生&&明白	 56	 1	 0.018
关爱留守儿童 牵手进村镇	 育儿	 儿童	 留守儿童	 65	 1	 0.015
挤眉弄眼用力过度！油腻程度超越黄晓明，他现在的脸可以滴油了！	 娱乐	 其他	 黄晓明&&滴油	 10537	 1370	 0.130
两名博彩从业人员跳楼自杀	 社会	 其他	 博彩&&跳楼自杀	 12	 1	 0.083
公安局长为民警讲党课	 时政	 反腐打虎	 民警&&党课	 2	 0	 0.000
预警！@所有应城人！今天起，一年中最难熬的20天来了	 旅行	 其他	 应城	 151	 4	 0.026
漫威到底设了一个多大的局？	 搞笑	 搞笑	 漫威	 3	 0	 0.000
《明日之子》周震南帮唱徐若侨，看见BY2的助唱嘉宾，粉丝抓狂	 娱乐	 综艺	 明日之子&&周震南&&徐若侨&&看见&&by2&&粉丝	 157	 46	 0.293
你身边有没有那种对自己下狠手拼了命努力的人？	 心灵鸡汤	 其他	 你身边&&拼了	 168	 24	 0.143
6月中型SUV销量排行出炉，瑞虎8/红旗HS5开心了，锐界/途达低迷	 汽车	 其他	 途达	 8	 2	 0.250
长春市50名“我身边的好教师”，有你认识的吗？	 教育	 小学	 长春市	 1	 0	 0.000
道路养护！兖州区建设路牛旺高架桥今日半幅封闭	 文化	 文物	 道路养护&&兖州区&&高架桥&&封闭	 43	 4	 0.093
两名晨练老人勇救跳湖轻生女 事发大明湖，女子无大碍，老人累虚脱	 社会	 其他	 晨练&&老人&&轻生&&大明湖	 16	 0	 0.000
2万股民无眠！历史第一次股票无法发放分红	 财经	 股票证券	 股民&&无眠&&历史&&第一次&&股票&&分红	 296	 38	 0.128
向往3：黄磊晚上屋内又戴墨镜，原因只有何炅知道，简直太暖了	 娱乐	 综艺	 黄磊&&墨镜&&何炅&&暖	 14	 1	 0.071
头条 I 佛山5月二手房价最新价格，你还能在哪里上车？	 房产	 楼市	 头条&&佛山&&二手房价	 16	 3	 0.188
这个湖北男星突然霸屏热搜！李现，你凭什么这么火？	 心灵鸡汤	 其他	 湖北&&热搜&&李现	 68	 1	 0.015
黄心颖风波未平 其亲姐黄心美又被曝当小三逼走原配	 情感	 婚外情	 黄心颖&&黄心美&&小三&&原配	 1	 0	 0.000
红花岗区各镇（街）开展青少年暑期禁毒、防毒宣传教育活动	 社会	 其他	 红花岗区&&青少年&&禁毒&&教育	 14	 0	 0.000
裸车11万喜提大众朗逸，车主：空间家用足够了，油耗偏低	 汽车	 新车评测	 裸车&&大众朗逸	 8	 0	 0.000
【星报调查】合肥乐伽跑路疑云 谁为房租买单？	 房产	 房地产行业	 合肥	 3	 0	 0.000
健康中国行动——控烟行动	 时政&&旅行	 其他	 健康中国&&行动&&控烟	 5	 0	 0.000
毛贼进大学宿舍偷手机，体育系同学挺身抓贼：还好他没偷武术学院	 教育	 其他	 大学宿舍&&手机&&抓贼&&武术&&学院	 102	 9	 0.088
窑头镇扎实开展健康素养促进行动	 民生	 食品	 窑头镇&&健康素养&&行动	 1	 0	 0.000
那些女扮男装的女星，刘诗诗帅气，最后一位才让人惊艳	 娱乐	 电视	 女扮男装&&刘诗诗&&惊艳	 2	 0	 0.000
全聚德焕新进行时	 美食	 其他	 全聚德	 13	 1	 0.077
新口服药物Mundesine，可有效治疗淋巴瘤	 科学	 生命医学	 药物&&淋巴瘤	 3	 0	 0.000
吴京再次带资进组《银河补习班》，又一匹黑马诞生？	 娱乐	 电影	 吴京&&银河补习班	 180	 11	 0.061
黑河市上半年经济稳中有进进中向好	 财经	 宏观经济	 黑河市&&经济	 12	 1	 0.083
重庆水务又招聘 报名截止7月29日	 旅行	 其他	 重庆水务&&招聘	 2	 0	 0.000
巨星最不愿意去的5支球队，马刺 骑士上榜，第一根本签不到球星！	 体育	 NBA	 巨星&&球队&&马刺&&骑士	 54	 10	 0.185
脱发让很多人都觉得特别自卑，那么如何改善这种状况？	 时尚	 发型	 自卑	 2	 1	 0.500
教育部副部长翁铁慧一行调研兰大“双一流”建设和思政工作	 教育	 大学	 教育部副部长	 303	 17	 0.056
住宅限售再升级！你还要一头扎进去吗？	 房产	 商业地产	 限售	 3	 0	 0.000
科技|2030年后的月球南极很热闹：盘点中美俄欧的月球基地计划	 科学	 太空探索	 科技&&月球&&南极&&中美俄&&月球基地计划	 23	 2	 0.087
